tracker_id,dB,year,month,day,hour,minute,second,distance
F4:B8:5E:C4:56:22,-83,2015,12,21,14,57,40,12
68:9E:19:11:A6:DB,-85,2015,12,21,14,57,40,12
F4:B8:5E:C4:56:22,-89,2015,12,21,14,57,51,12
68:9E:19:11:A6:DB,-79,2015,12,21,14,57,51,12
F4:B8:5E:C4:56:22,-81,2015,12,21,14,58,2,12
68:9E:19:11:A6:DB,-93,2015,12,21,14,58,2,12
F4:B8:5E:C4:56:22,-84,2015,12,21,14,58,12,12
68:9E:19:11:A6:DB,-85,2015,12,21,14,58,12,12
F4:B8:5E:C4:56:22,-92,2015,12,21,14,58,22,12
68:9E:19:11:A6:DB,-91,2015,12,21,14,58,22,12
68:9E:19:11:A6:DB,-81,2015,12,21,14,58,33,12
F4:B8:5E:C4:56:22,-89,2015,12,21,14,58,44,12
68:9E:19:11:A6:DB,-82,2015,12,21,14,58,44,12
F4:B8:5E:C4:56:22,-88,2015,12,21,14,58,55,12
68:9E:19:11:A6:DB,-91,2015,12,21,14,58,55,12
F4:B8:5E:C4:56:22,-95,2015,12,21,14,59,6,12
68:9E:19:11:A6:DB,-90,2015,12,21,14,59,6,12
F4:B8:5E:C4:56:22,-80,2015,12,21,14,59,17,12
68:9E:19:11:A6:DB,-85,2015,12,21,14,59,17,12
F4:B8:5E:C4:56:22,-88,2015,12,21,14,59,27,12
68:9E:19:11:A6:DB,-90,2015,12,21,14,59,27,12
F4:B8:5E:C4:56:22,-86,2015,12,21,14,59,38,12
68:9E:19:11:A6:DB,-87,2015,12,21,14,59,38,12
F4:B8:5E:C4:56:22,-93,2015,12,21,14,59,49,12
68:9E:19:11:A6:DB,-85,2015,12,21,14,59,49,12
F4:B8:5E:C4:56:22,-92,2015,12,21,15,0,0,18
68:9E:19:11:A6:DB,-86,2015,12,21,15,0,0,18
F4:B8:5E:C4:56:22,-91,2015,12,21,15,0,10,18
68:9E:19:11:A6:DB,-84,2015,12,21,15,0,10,18
F4:B8:5E:C4:56:22,-84,2015,12,21,15,0,20,18
68:9E:19:11:A6:DB,-84,2015,12,21,15,0,20,18
F4:B8:5E:C4:56:22,-94,2015,12,21,15,0,31,18
68:9E:19:11:A6:DB,-85,2015,12,21,15,0,31,18
F4:B8:5E:C4:56:22,-93,2015,12,21,15,0,42,18
68:9E:19:11:A6:DB,-89,2015,12,21,15,0,42,18
68:9E:19:11:A6:DB,-81,2015,12,21,15,0,53,18
68:9E:19:11:A6:DB,-81,2015,12,21,15,1,4,18
F4:B8:5E:C4:56:22,-93,2015,12,21,15,1,15,18
68:9E:19:11:A6:DB,-82,2015,12,21,15,1,26,18
68:9E:19:11:A6:DB,-86,2015,12,21,15,1,37,18
F4:B8:5E:C4:56:22,-92,2015,12,21,15,1,48,18
68:9E:19:11:A6:DB,-81,2015,12,21,15,1,48,18
F4:B8:5E:C4:56:22,-94,2015,12,21,15,2,10,18
68:9E:19:11:A6:DB,-81,2015,12,21,15,2,10,18
68:9E:19:11:A6:DB,-90,2015,12,21,15,2,21,18
F4:B8:5E:C4:56:22,-84,2015,12,21,15,2,31,18
68:9E:19:11:A6:DB,-86,2015,12,21,15,2,31,18
F4:B8:5E:C4:56:22,-83,2015,12,21,15,2,41,18
68:9E:19:11:A6:DB,-91,2015,12,21,15,2,41,18
F4:B8:5E:C4:56:22,-92,2015,12,21,15,2,52,18
F4:B8:5E:C4:56:22,-89,2015,12,21,15,3,3,18
68:9E:19:11:A6:DB,-82,2015,12,21,15,3,3,18
F4:B8:5E:C4:56:22,-81,2015,12,21,15,3,13,18
68:9E:19:11:A6:DB,-81,2015,12,21,15,3,13,18
68:9E:19:11:A6:DB,-82,2015,12,21,15,3,24,18
F4:B8:5E:C4:56:22,-82,2015,12,21,15,3,34,18
68:9E:19:11:A6:DB,-83,2015,12,21,15,3,34,18
F4:B8:5E:C4:56:22,-90,2015,12,21,15,3,45,18
68:9E:19:11:A6:DB,-77,2015,12,21,15,3,45,18
F4:B8:5E:C4:56:22,-84,2015,12,21,15,3,55,18
68:9E:19:11:A6:DB,-79,2015,12,21,15,3,55,18
F4:B8:5E:C4:56:22,-89,2015,12,21,15,4,6,24
68:9E:19:11:A6:DB,-83,2015,12,21,15,4,6,24
F4:B8:5E:C4:56:22,-87,2015,12,21,15,4,16,24
68:9E:19:11:A6:DB,-96,2015,12,21,15,4,16,24
F4:B8:5E:C4:56:22,-85,2015,12,21,15,4,26,24
68:9E:19:11:A6:DB,-82,2015,12,21,15,4,26,24
F4:B8:5E:C4:56:22,-91,2015,12,21,15,4,36,24
68:9E:19:11:A6:DB,-84,2015,12,21,15,4,36,24
F4:B8:5E:C4:56:22,-81,2015,12,21,15,4,46,24
68:9E:19:11:A6:DB,-82,2015,12,21,15,4,46,24
F4:B8:5E:C4:56:22,-79,2015,12,21,15,4,57,24
68:9E:19:11:A6:DB,-84,2015,12,21,15,4,57,24
F4:B8:5E:C4:56:22,-86,2015,12,21,15,5,7,24
68:9E:19:11:A6:DB,-94,2015,12,21,15,5,7,24
F4:B8:5E:C4:56:22,-77,2015,12,21,15,5,18,24
68:9E:19:11:A6:DB,-87,2015,12,21,15,5,18,24
F4:B8:5E:C4:56:22,-78,2015,12,21,15,5,29,24
68:9E:19:11:A6:DB,-80,2015,12,21,15,5,29,24
F4:B8:5E:C4:56:22,-82,2015,12,21,15,5,40,24
68:9E:19:11:A6:DB,-87,2015,12,21,15,5,40,24
F4:B8:5E:C4:56:22,-86,2015,12,21,15,5,51,24
68:9E:19:11:A6:DB,-86,2015,12,21,15,5,51,24
F4:B8:5E:C4:56:22,-89,2015,12,21,15,6,1,24
68:9E:19:11:A6:DB,-84,2015,12,21,15,6,1,24
F4:B8:5E:C4:56:22,-89,2015,12,21,15,6,11,24
68:9E:19:11:A6:DB,-94,2015,12,21,15,6,11,24
F4:B8:5E:C4:56:22,-89,2015,12,21,15,6,21,24
68:9E:19:11:A6:DB,-79,2015,12,21,15,6,21,24
F4:B8:5E:C4:56:22,-84,2015,12,21,15,6,32,24
68:9E:19:11:A6:DB,-84,2015,12,21,15,6,32,24
F4:B8:5E:C4:56:22,-84,2015,12,21,15,6,42,24
68:9E:19:11:A6:DB,-82,2015,12,21,15,6,42,24
F4:B8:5E:C4:56:22,-91,2015,12,21,15,6,52,24
68:9E:19:11:A6:DB,-90,2015,12,21,15,6,52,24
68:9E:19:11:A6:DB,-88,2015,12,21,15,7,2,24
F4:B8:5E:C4:56:22,-97,2015,12,21,15,7,14,24
68:9E:19:11:A6:DB,-88,2015,12,21,15,7,14,24
F4:B8:5E:C4:56:22,-94,2015,12,21,15,7,25,24
68:9E:19:11:A6:DB,-94,2015,12,21,15,7,25,24
F4:B8:5E:C4:56:22,-82,2015,12,21,15,7,36,24
68:9E:19:11:A6:DB,-79,2015,12,21,15,7,36,24
F4:B8:5E:C4:56:22,-85,2015,12,21,15,7,47,24
68:9E:19:11:A6:DB,-81,2015,12,21,15,7,47,24
F4:B8:5E:C4:56:22,-89,2015,12,21,15,7,57,24
68:9E:19:11:A6:DB,-93,2015,12,21,15,7,57,24
F4:B8:5E:C4:56:22,-89,2015,12,21,15,8,7,30
68:9E:19:11:A6:DB,-85,2015,12,21,15,8,7,30
F4:B8:5E:C4:56:22,-89,2015,12,21,15,8,18,30
68:9E:19:11:A6:DB,-85,2015,12,21,15,8,18,30
F4:B8:5E:C4:56:22,-90,2015,12,21,15,8,29,30
68:9E:19:11:A6:DB,-84,2015,12,21,15,8,29,30
F4:B8:5E:C4:56:22,-92,2015,12,21,15,8,40,30
68:9E:19:11:A6:DB,-84,2015,12,21,15,8,40,30
F4:B8:5E:C4:56:22,-82,2015,12,21,15,8,50,30
68:9E:19:11:A6:DB,-85,2015,12,21,15,8,50,30
F4:B8:5E:C4:56:22,-81,2015,12,21,15,9,0,30
68:9E:19:11:A6:DB,-83,2015,12,21,15,9,0,30
F4:B8:5E:C4:56:22,-92,2015,12,21,15,9,10,30
68:9E:19:11:A6:DB,-86,2015,12,21,15,9,10,30
F4:B8:5E:C4:56:22,-86,2015,12,21,15,9,20,30
68:9E:19:11:A6:DB,-81,2015,12,21,15,9,20,30
F4:B8:5E:C4:56:22,-88,2015,12,21,15,9,30,30
68:9E:19:11:A6:DB,-95,2015,12,21,15,9,30,30
F4:B8:5E:C4:56:22,-83,2015,12,21,15,9,40,30
68:9E:19:11:A6:DB,-85,2015,12,21,15,9,40,30
F4:B8:5E:C4:56:22,-81,2015,12,21,15,9,50,30
68:9E:19:11:A6:DB,-82,2015,12,21,15,9,50,30
F4:B8:5E:C4:56:22,-81,2015,12,21,15,10,1,30
68:9E:19:11:A6:DB,-94,2015,12,21,15,10,1,30
F4:B8:5E:C4:56:22,-84,2015,12,21,15,10,12,30
68:9E:19:11:A6:DB,-94,2015,12,21,15,10,12,30
F4:B8:5E:C4:56:22,-86,2015,12,21,15,10,23,30
68:9E:19:11:A6:DB,-91,2015,12,21,15,10,23,30
F4:B8:5E:C4:56:22,-84,2015,12,21,15,10,34,30
68:9E:19:11:A6:DB,-95,2015,12,21,15,10,34,30
F4:B8:5E:C4:56:22,-81,2015,12,21,15,10,44,30
68:9E:19:11:A6:DB,-93,2015,12,21,15,10,44,30
F4:B8:5E:C4:56:22,-85,2015,12,21,15,10,54,30
68:9E:19:11:A6:DB,-97,2015,12,21,15,10,54,30
F4:B8:5E:C4:56:22,-86,2015,12,21,15,11,5,30
68:9E:19:11:A6:DB,-89,2015,12,21,15,11,5,30
F4:B8:5E:C4:56:22,-92,2015,12,21,15,11,15,30
68:9E:19:11:A6:DB,-90,2015,12,21,15,11,15,30
F4:B8:5E:C4:56:22,-82,2015,12,21,15,11,25,30
68:9E:19:11:A6:DB,-90,2015,12,21,15,11,25,30
F4:B8:5E:C4:56:22,-92,2015,12,21,15,11,36,30
68:9E:19:11:A6:DB,-91,2015,12,21,15,11,36,30
F4:B8:5E:C4:56:22,-89,2015,12,21,15,11,47,30
68:9E:19:11:A6:DB,-89,2015,12,21,15,11,47,30
F4:B8:5E:C4:56:22,-86,2015,12,21,15,11,57,30
F4:B8:5E:C4:56:22,-86,2015,12,21,15,12,7,30
68:9E:19:11:A6:DB,-83,2015,12,21,15,12,7,30
F4:B8:5E:C4:56:22,-88,2015,12,21,15,12,18,30
68:9E:19:11:A6:DB,-95,2015,12,21,15,12,18,30
F4:B8:5E:C4:56:22,-91,2015,12,21,15,12,29,30
F4:B8:5E:C4:56:22,-81,2015,12,21,15,12,40,30
68:9E:19:11:A6:DB,-83,2015,12,21,15,12,40,30
F4:B8:5E:C4:56:22,-90,2015,12,21,15,12,51,30
68:9E:19:11:A6:DB,-85,2015,12,21,15,12,51,30
F4:B8:5E:C4:56:22,-83,2015,12,21,15,13,1,36
68:9E:19:11:A6:DB,-93,2015,12,21,15,13,1,36
F4:B8:5E:C4:56:22,-93,2015,12,21,15,13,11,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,13,11,36
F4:B8:5E:C4:56:22,-87,2015,12,21,15,13,22,36
68:9E:19:11:A6:DB,-86,2015,12,21,15,13,22,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,13,32,36
68:9E:19:11:A6:DB,-80,2015,12,21,15,13,32,36
F4:B8:5E:C4:56:22,-91,2015,12,21,15,13,43,36
68:9E:19:11:A6:DB,-86,2015,12,21,15,13,43,36
F4:B8:5E:C4:56:22,-92,2015,12,21,15,13,53,36
68:9E:19:11:A6:DB,-90,2015,12,21,15,13,53,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,14,3,36
68:9E:19:11:A6:DB,-86,2015,12,21,15,14,3,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,14,14,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,14,14,36
68:9E:19:11:A6:DB,-86,2015,12,21,15,14,24,36
F4:B8:5E:C4:56:22,-93,2015,12,21,15,14,34,36
68:9E:19:11:A6:DB,-94,2015,12,21,15,14,45,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,14,55,36
F4:B8:5E:C4:56:22,-93,2015,12,21,15,15,18,36
68:9E:19:11:A6:DB,-94,2015,12,21,15,15,29,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,15,40,36
68:9E:19:11:A6:DB,-81,2015,12,21,15,15,40,36
F4:B8:5E:C4:56:22,-93,2015,12,21,15,15,50,36
68:9E:19:11:A6:DB,-85,2015,12,21,15,15,50,36
F4:B8:5E:C4:56:22,-86,2015,12,21,15,16,1,36
F4:B8:5E:C4:56:22,-91,2015,12,21,15,16,11,36
68:9E:19:11:A6:DB,-85,2015,12,21,15,16,11,36
F4:B8:5E:C4:56:22,-86,2015,12,21,15,16,22,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,16,22,36
F4:B8:5E:C4:56:22,-87,2015,12,21,15,16,32,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,16,32,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,16,42,36
68:9E:19:11:A6:DB,-89,2015,12,21,15,16,42,36
F4:B8:5E:C4:56:22,-88,2015,12,21,15,16,52,36
68:9E:19:11:A6:DB,-89,2015,12,21,15,16,52,36
68:9E:19:11:A6:DB,-91,2015,12,21,15,17,2,48
F4:B8:5E:C4:56:22,-92,2015,12,21,15,17,12,48
68:9E:19:11:A6:DB,-91,2015,12,21,15,17,12,48
68:9E:19:11:A6:DB,-86,2015,12,21,15,17,22,48
F4:B8:5E:C4:56:22,-91,2015,12,21,15,17,33,48
68:9E:19:11:A6:DB,-88,2015,12,21,15,17,33,48
F4:B8:5E:C4:56:22,-93,2015,12,21,15,17,43,48
68:9E:19:11:A6:DB,-83,2015,12,21,15,17,43,48
F4:B8:5E:C4:56:22,-92,2015,12,21,15,17,53,48
68:9E:19:11:A6:DB,-87,2015,12,21,15,17,53,48
F4:B8:5E:C4:56:22,-93,2015,12,21,15,18,4,48
68:9E:19:11:A6:DB,-83,2015,12,21,15,18,4,48
F4:B8:5E:C4:56:22,-91,2015,12,21,15,18,15,48
F4:B8:5E:C4:56:22,-88,2015,12,21,15,18,25,48
68:9E:19:11:A6:DB,-92,2015,12,21,15,18,25,48
F4:B8:5E:C4:56:22,-90,2015,12,21,15,18,36,48
68:9E:19:11:A6:DB,-90,2015,12,21,15,18,36,48
F4:B8:5E:C4:56:22,-95,2015,12,21,15,18,46,48
68:9E:19:11:A6:DB,-89,2015,12,21,15,18,46,48
68:9E:19:11:A6:DB,-93,2015,12,21,15,18,56,48
68:9E:19:11:A6:DB,-89,2015,12,21,15,19,7,48
F4:B8:5E:C4:56:22,-91,2015,12,21,15,19,18,48
F4:B8:5E:C4:56:22,-95,2015,12,21,15,19,28,48
68:9E:19:11:A6:DB,-93,2015,12,21,15,19,28,48
F4:B8:5E:C4:56:22,-89,2015,12,21,15,19,38,48
68:9E:19:11:A6:DB,-88,2015,12,21,15,19,38,48
68:9E:19:11:A6:DB,-86,2015,12,21,15,19,48,48
F4:B8:5E:C4:56:22,-93,2015,12,21,15,19,59,48
68:9E:19:11:A6:DB,-82,2015,12,21,15,19,59,48
68:9E:19:11:A6:DB,-83,2015,12,21,15,20,10,48
F4:B8:5E:C4:56:22,-99,2015,12,21,15,20,21,48
68:9E:19:11:A6:DB,-88,2015,12,21,15,20,21,48
F4:B8:5E:C4:56:22,-93,2015,12,21,15,20,32,48
68:9E:19:11:A6:DB,-88,2015,12,21,15,20,32,48
F4:B8:5E:C4:56:22,-88,2015,12,21,15,20,43,48
68:9E:19:11:A6:DB,-86,2015,12,21,15,20,43,48
F4:B8:5E:C4:56:22,-92,2015,12,21,15,20,54,48
68:9E:19:11:A6:DB,-89,2015,12,21,15,20,54,48
F4:B8:5E:C4:56:22,-86,2015,12,21,15,21,5,
68:9E:19:11:A6:DB,-88,2015,12,21,15,21,5,
68:9E:19:11:A6:DB,-90,2015,12,21,15,21,15,
68:9E:19:11:A6:DB,-93,2015,12,21,15,21,25,
68:9E:19:11:A6:DB,-83,2015,12,21,15,21,36,
68:9E:19:11:A6:DB,-90,2015,12,21,15,21,47,
F4:B8:5E:C4:56:22,-93,2015,12,21,15,21,57,
68:9E:19:11:A6:DB,-91,2015,12,21,15,22,7,
F4:B8:5E:C4:56:22,-89,2015,12,21,15,22,17,
68:9E:19:11:A6:DB,-93,2015,12,21,15,22,17,
F4:B8:5E:C4:56:22,-95,2015,12,21,15,22,28,
68:9E:19:11:A6:DB,-93,2015,12,21,15,22,39,
F4:B8:5E:C4:56:22,-81,2015,12,21,15,22,50,
68:9E:19:11:A6:DB,-90,2015,12,21,15,22,50,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,23,1,
F4:B8:5E:C4:56:22,-74,2015,12,21,15,23,12,
F4:B8:5E:C4:56:22,-73,2015,12,21,15,23,22,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,23,33,
F4:B8:5E:C4:56:22,-78,2015,12,21,15,23,44,
F4:B8:5E:C4:56:22,-74,2015,12,21,15,23,54,
F4:B8:5E:C4:56:22,-72,2015,12,21,15,24,5,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,24,15,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,24,25,
F4:B8:5E:C4:56:22,-73,2015,12,21,15,24,36,
F4:B8:5E:C4:56:22,-71,2015,12,21,15,24,47,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,24,58,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,25,8,
F4:B8:5E:C4:56:22,-77,2015,12,21,15,25,19,
F4:B8:5E:C4:56:22,-75,2015,12,21,15,25,30,
F4:B8:5E:C4:56:22,-80,2015,12,21,15,25,40,
F4:B8:5E:C4:56:22,-76,2015,12,21,15,25,51,
F4:B8:5E:C4:56:22,-75,2015,12,21,15,26,2,
F4:B8:5E:C4:56:22,-80,2015,12,21,15,26,12,
F4:B8:5E:C4:56:22,-93,2015,12,21,15,26,22,
F4:B8:5E:C4:56:22,-83,2015,12,21,15,26,32,
F4:B8:5E:C4:56:22,-88,2015,12,21,15,26,43,
F4:B8:5E:C4:56:22,-84,2015,12,21,15,26,54,
F4:B8:5E:C4:56:22,-80,2015,12,21,15,27,4,
F4:B8:5E:C4:56:22,-84,2015,12,21,15,27,15,
F4:B8:5E:C4:56:22,-84,2015,12,21,15,27,26,
F4:B8:5E:C4:56:22,-90,2015,12,21,15,27,36,
F4:B8:5E:C4:56:22,-92,2015,12,21,15,27,47,
F4:B8:5E:C4:56:22,-91,2015,12,21,15,27,57,
F4:B8:5E:C4:56:22,-81,2015,12,21,15,28,7,
F4:B8:5E:C4:56:22,-75,2015,12,21,15,28,17,
F4:B8:5E:C4:56:22,-96,2015,12,21,15,28,47,
